episode,delta_q,profit,profit_variance,risk_adjusted_variance,steps
86,274904.52144961647,4807708.89776189,3269572784.721691,680.068792485284,335
87,396463.8585503823,339435.7892920541,25450082.36452404,74.97760450541583,335
88,393715.9058994135,65996.48045844866,97533.95930720684,1.4778660714884544,335
89,76390.61178876161,67293.58404332589,99995.56221824854,1.485959822764874,335
90,68898.50886145046,63949.83733303432,95548.55728334167,1.4941172842353672,335
91,63398.262080399494,63982.53683265071,106080.88255035359,1.657966185801549,335
92,54930.6807065355,56787.239190926346,100972.90233848615,1.7780914123855163,335
93,48734.31870685004,53833.670353622336,96904.28964772105,1.8000684146401063,335
94,43578.83554357894,54317.8726098568,110995.57063370378,2.043444731919444,335
95,38992.96999524678,42028.477152141284,89372.52032042274,2.1264753418706275,335
96,45308.62774574237,41411.81817970365,93115.74316270629,2.2485306672267957,335
97,63161.29777431683,39307.12228543187,81467.10966220994,2.0725788336935267,335
98,50935.139501215395,36595.44574114731,82972.18051322516,2.2672815929089762,335
99,37273.384568024456,26618.20930245635,59898.07112182839,2.250266741883288,335
100,29316.11899532491,28026.88255898261,62528.32505400159,2.2310124903256128,335
101,23233.318550724598,25711.174006682242,59253.68566386922,2.3045888783003976,335
102,25736.29853663341,18775.06998468471,28146.74356731137,1.4991551877173492,335
103,23871.045841946394,18829.481461054736,34638.07872586511,1.8395662566432913,335
104,19556.92102539662,15407.667632530356,27890.495970993044,1.8101698865887703,335
105,14858.160499701944,18520.771767460312,30240.401802858225,1.6327830277554711,335
106,15787.894668759123,25539.471162112706,38310.11177299697,1.500035436513433,335
107,696054.5898995884,27018.23298142848,38206.13743249743,1.4140872002526974,335
108,515317.3837564888,32725.57160921244,80007.72498260206,2.4448075632712545,335
109,850172.0180995142,32764.923153365176,78327.0083332442,2.390575066103141,335
110,627249.891259883,37961.93185254536,78354.98538252607,2.0640410421381574,335
111,484898.6642256853,39360.66648805147,81967.56020449428,2.082473888732447,335
112,533440.6637788216,42191.973325704166,93323.03085948831,2.2118669382693223,335
113,391229.65765846,47691.39870004439,107511.51458062786,2.254316659001768,335
114,329467.02591348713,56359.268005018705,126941.04494596623,2.252354394216756,335
115,706989.3525404003,57265.79985655668,114733.95856189358,2.0035336771557732,335
116,585247.4714290285,54542.06271749438,130255.12151476135,2.3881590652228506,335
117,497946.1121656863,60669.841642317144,126403.82692252878,2.083470526719513,335
118,425603.433355292,65671.93700706334,121180.32277685315,1.8452375291412701,335
119,364331.3167071973,66403.02022878552,129833.05942243228,1.9552282256904103,335
120,307992.8657217962,71290.21278548944,155608.3535428155,2.1827449724552728,335
121,724946.868996504,86316.7926643464,408611.4516690457,4.733858141114382,335
122,980212.9366143113,100492.27891344833,616260.4767315633,6.132416175597658,335
123,755790.3722894744,97393.04147974896,592268.9287230679,6.081224281779496,335
124,633590.5255859803,96984.25347848257,609228.3337198627,6.281724216756141,335
125,568302.8235200717,113135.34024484178,641617.6752158634,5.671240072529505,335
126,739685.3542422358,115115.5972724972,659082.7755444351,5.725399434658907,335
127,555076.2619490469,138200.63216899184,922943.4882461095,6.678287021997603,335
128,615219.4444476428,144247.334277338,979101.654562031,6.787658568992946,335
129,465400.43942273967,149626.3892023485,1002254.8234996463,6.698382744130592,335
130,397719.24553990294,149509.37483679524,1031746.608735815,6.900882368493633,335
131,340993.12249879783,154549.6488129305,982431.959794659,6.356740163051082,335
132,324778.57367186376,160428.8066083068,1006996.773858923,6.276907465362391,335
133,356559.63842628367,161504.23057768273,1024710.2984494187,6.34478920325542,335
134,301308.2911741449,161716.8012813916,1019210.4585541519,6.302440132863097,335
135,288924.61169167596,129648.95649846467,592071.3448307591,4.566726650343112,335
136,235110.60123308888,121465.64088079755,539653.6765974015,4.442850444653363,335
137,215964.21707106824,127386.93203003088,621885.954615443,4.881866175007555,335
138,198935.29793285436,130848.40698417618,626096.2732185834,4.7848979414342505,335
139,180136.28412249294,116541.40981357892,568071.539213345,4.874417943990815,335
140,158180.1335968652,109109.31273043284,550376.0856954599,5.0442631515348015,335
141,139512.95928818674,77709.11681798077,224015.03997864758,2.882738205651372,335
142,122549.03020905571,66133.77918276377,201870.22181559072,3.0524525334879544,335
143,102406.99534895437,75529.09998608957,236561.30659230618,3.13205515007915,335
144,132726.73841700327,77932.82241775827,341183.6925788591,4.377920393411429,335
145,132938.9498877939,86285.11728080129,482049.8251313855,5.586708812860214,335
146,151966.29116173033,166577.976297726,5367474.994997626,32.22199665461164,335
147,120336.73477906837,197894.86670970742,6219024.1898244,31.425899485037124,335
148,122847.12398949086,197673.49421808496,6330945.485803127,32.027285756471414,335
149,118942.6747591182,210753.65516145632,6290662.03996722,29.84841252289412,335
150,111037.63538355163,221734.15525778566,6312744.120767348,28.469876972394882,335
151,93312.59453349528,213935.61623908865,6230649.081184139,29.12394481440922,335
152,85640.90138307604,233974.70480000143,6708021.973371498,28.669859757297875,335
153,69961.83753155457,298636.0855604202,7407026.741940197,24.802852368091852,335
154,1085186.950313286,351413.64059259964,8149555.371237059,23.190776992873644,335
155,776207.6843804992,362229.04350216873,8012765.820742977,22.120716062059174,335
156,608516.4918115211,377975.6735688864,7995774.680622938,21.154204462752254,335
157,487781.7198907979,383182.49625848385,8074382.342966522,21.071897651398892,335
158,397644.261847155,369931.2410680922,8036883.822427166,21.72534495659863,335
159,335145.9142339843,361441.34126679436,7911891.548321459,21.889835624755374,335
160,269166.7356499213,255724.91031004366,2313381.097065438,9.046365855639872,335
161,221541.98102841998,264991.09689596837,2400167.061042889,9.057538495284122,335
162,196689.30170674698,281142.64956318896,2500084.3736099075,8.892583097919141,335
163,171709.38387197044,274585.13334663917,2459465.7315505734,8.957024371911746,335
164,132374.09675317202,276727.9661371759,2430775.0412559784,8.783987665529038,335
165,121671.57962808674,281207.2968172345,2476484.6416692734,8.806615865585917,335
166,100918.82092960777,263741.5654750612,2057499.5972334528,7.801195816546131,335
167,91906.25012796222,210295.64643638095,1299973.4623176577,6.181647049506878,335
168,84598.9448722159,167158.16687182744,505471.8999330905,3.023913873862011,335
169,76031.85098817588,203888.0139267755,1138545.0495570002,5.584168620946214,335
170,59432.26270366565,209725.46323749487,1081709.5661261764,5.157740740814041,335
171,49068.35218717334,220859.07771961016,1183070.6235607471,5.3566764643591025,335
172,39621.99187603279,232316.5721601905,1263015.67018616,5.436614609289308,335
173,35191.26246257591,245054.9477757199,1414229.4061395635,5.771070606718956,335
174,32451.471230887284,284387.8376146128,1775000.7780990198,6.241479217210207,335
175,32896.87637015704,313511.8018425118,2606793.878969626,8.314818975392283,335
176,30132.4665198739,322303.5878298025,2790046.8738612174,8.65658025294605,335
177,27995.01858262238,323765.38752499636,2801034.680161517,8.65143337764966,335
178,60001.48189009088,316067.53976913204,2819789.8390880045,8.921478748332078,335
179,42320.28664232546,311590.27825617,2844790.913805687,9.129909089996662,335
180,55024.60445576819,309322.41781807353,2820150.4739594082,9.117187476589475,335
181,39595.53201590049,307094.9568064734,2835407.157748732,9.232998116395217,335
182,32241.932993023565,299052.1629024022,2823609.3525840933,9.441862333246203,335
183,56000.865464491006,266022.18389001675,2258330.098049024,8.489254787046688,335
184,38601.18796906228,254752.6607666887,2306351.2621630062,9.053296068515461,335
185,34349.18709104517,239724.08825137818,2295359.1571004638,9.575004221909568,335
186,29316.1588082823,234552.78509224064,2140293.4111715215,9.124996790508092,335
187,26613.94350089269,234347.95397019916,2165038.4637161894,9.238563542105487,335
188,24884.006739024862,237253.57246553956,2563525.069267594,10.805000922124496,335
189,27474.949962389528,376214.50967652403,33096900.28383793,87.97348170407983,335
190,26597.120559595245,482851.04839755705,47048954.14075004,97.43989227504204,335
191,23758.11937966677,501691.8518908863,47594937.68633858,94.86886722786386,335
192,22037.91492989889,521451.75147866923,47316724.6804459,90.74036964353844,335
193,20822.646510624396,531897.843906499,47642302.046871245,89.57039888893641,335
194,19544.880748779542,536154.6884633328,47554141.80560005,88.69481668041283,335
195,49658.84721945575,542608.8252245937,47543037.620668836,87.6193593073043,335
196,37820.04924220232,542141.2925512587,47496243.119927436,87.60860641404815,335
197,38140.41137291693,532488.8687869633,47317660.44309798,88.86131376020897,335
198,26336.180214858905,526376.6885041181,47451527.18223035,90.14747084845155,335
199,46723.183958493704,526954.554640105,47574083.258269906,90.28118808226404,335
200,35988.32585524605,515891.82104326907,47452441.75174147,91.98138023545172,335
201,22555.642983663383,490195.97680766,47344521.53139501,96.58284394686247,335
202,44747.46603065235,459423.61094633944,46826310.953303166,101.92404098876722,335
203,31367.752564679842,210424.08658724744,3150139.5456421115,14.97043231472377,335
204,24832.103882800086,145232.46827554744,580690.0967058361,3.998349016585336,335
205,46066.612643563996,135874.0853506785,463821.3943461209,3.413611897728742,335
206,30222.49645438265,125248.00560962732,372268.02743520605,2.972247147754675,335
207,24942.085035368775,122515.54965771316,218589.00764448126,1.7841735865787043,335
208,42539.695010213814,113827.60714146706,188069.16599631222,1.652228055383435,335
209,27270.152794217163,109703.12916493835,193891.35885994084,1.7674186719725018,335
210,24935.44573557338,117838.93375568811,198520.24434657427,1.684674479133895,335
211,23596.94074485719,113138.4409553149,191441.47166915252,1.692099255148365,335
212,23285.609860467564,114079.29892880665,180898.4762997192,1.5857257013176111,335
213,23344.208750723385,113789.73953288446,169235.61332781322,1.4872660226003103,335
214,42736.83573420921,109955.45859460442,155100.84556261124,1.4105788611590404,335
215,34594.01109992135,109837.08813206681,158208.3819224707,1.4403912613945884,335
216,35795.03835402688,114180.43520601155,161703.69155774824,1.4162119041320702,335
217,22391.759652036857,116918.66855567775,224170.78047219038,1.91732238522216,335
218,20538.044420229566,124009.86321492199,213377.61436271347,1.720650348536315,335
219,37400.66929978076,112748.01217233686,181110.58153284263,1.6063305954875424,335
220,22627.78860723817,113805.9724167873,151224.43605219445,1.3287917394911195,335
221,35287.866207968575,104600.16555257112,136939.04040581424,1.3091665742821104,335
222,21288.31021514343,110009.84736768025,205881.15050916316,1.8714792851319797,335
223,18771.69373910964,135417.13491323468,516054.01003085065,3.8108472045392325,335
224,21355.232386246655,137257.1948447507,534817.811443681,3.8964646774878755,335
225,35810.3324366227,148139.90232324344,568012.403856302,3.8342971403940327,335
226,28783.022890117754,145598.771512366,589389.0560366474,4.048035913452394,335
227,17687.980927103417,152347.2540838826,620167.481553071,4.070749323854338,335
228,32657.11985342286,148327.11773969125,583582.2945310135,3.934427523597809,335
229,34638.37609469004,155405.35547515057,647743.8379852449,4.168092122724676,335
230,31096.4903035612,198550.34364085592,2560819.9744582656,12.897585204336023,335
231,24568.064680545765,260716.17309936744,4908367.152185791,18.826477444170155,335
232,23077.488504849778,284989.5604454305,5580110.231206702,19.58005136217956,335
233,21822.368075032726,317926.74938225874,5938890.6181499595,18.6800595724934,335
234,18501.168509834024,351673.9067179287,6583275.8848173255,18.719830385646056,335
235,18069.249810642294,380519.7199917138,6830179.873029302,17.949608165321514,335
236,15650.985578175432,388723.5239588707,6919813.793391327,17.801376471683014,335
237,14074.60443978918,378193.605138256,6727676.499774537,17.788974769456843,335
238,12741.644270067633,375849.8203219514,6628464.598487762,17.63593925044229,335
239,11640.112427937416,389287.27440963534,6677669.255611328,17.153577048564,335
240,10897.45622491468,392799.3539302906,6671635.558955939,16.98484351412597,335
241,10269.080360176344,405091.40593556693,6735957.311235663,16.628240472489573,335
242,9654.402853752208,412885.9446352921,6714192.81622197,16.261616321554726,335
243,26835.394687544485,410367.4816672576,6794575.240510226,16.557294483726597,335
244,19003.965490784278,344751.1265874085,4586512.033028442,13.303834793605645,335
245,17357.50429811021,279520.7966020105,2350999.1700019906,8.410820227266756,335
246,16447.35544946985,253525.60821580008,2040549.568562109,8.048692133794706,335
247,29721.755809114053,235321.7499780681,1586028.748242414,6.739830671793677,335
248,17828.98006849414,207957.09904285657,1017165.6505058142,4.891228311932472,335
249,14305.826795423201,203027.69547837455,827525.1244813143,4.075922363850193,335
250,13693.542621634188,200449.10247889848,768999.8473163381,3.8363845874403615,335
251,12354.602960506865,201754.60975021124,745371.4682367812,3.6944457881759196,335
252,11731.124982032148,202839.4723431412,764818.7737732393,3.7705618385723585,335
253,26789.23548164906,192666.63445247227,709919.0525006336,3.6847015806243415,335
254,17526.348260949093,182893.7497444629,619040.174049486,3.3846983558178896,335
255,43397.50062284774,168909.29187427508,554743.9371603017,3.2842712855204175,335
256,33790.17967620824,165893.95907659247,575844.2597582787,3.471158702604592,335
257,28218.845655240668,166298.29618005003,580518.5996498041,3.490827103972524,335
258,19675.83979273101,171904.1352463793,573010.3199949512,3.333313181638467,335
259,17413.88506061718,178895.9476398638,623904.7200520791,3.4875285230497757,335
260,26182.86733401701,187100.862542909,752337.5072598271,4.021026397391667,335
261,15778.848001350167,196767.60786228892,872675.5294001853,4.435056861650203,335
262,14236.655623709148,204121.47831656918,862784.6919884137,4.226819730603217,335
263,24567.385837579637,189134.68748955594,713650.1429798198,3.773237751637652,335
264,14096.468421591924,183551.185076133,695639.4542428999,3.7898935599589074,335
265,22002.802519153392,198752.69998314063,1053893.1961955775,5.302535242464238,335
266,31284.049956020375,237349.35241525155,2082306.4226573862,8.773170861718745,335
267,24368.957625701983,266641.09190747456,2184358.3926658942,8.192129641532494,335
268,20949.024855076223,272675.07899149635,2198469.415665163,8.062597520082296,335
269,18454.547885677584,281340.86271726474,2244379.184678245,7.977437628509969,335
270,17608.58844199334,296551.3679449662,2318797.69038589,7.819210905869546,335
271,16550.353162330743,309043.7545245015,2239125.020207062,7.245333346574612,335
272,15152.625555187931,323991.19638011605,2336899.9250225923,7.212850074731043,335
273,13559.351983268938,339537.6555309259,2447320.0052752653,7.207801448261709,335
274,12383.799728576176,342201.01798660186,2417761.367979797,7.065324884785669,335
275,11098.14958332822,334544.94746737834,2267861.029259335,6.778942699412333,335
276,36318.51338593046,333957.6479282725,2328696.967585412,6.973030808042762,335
277,26674.008623543472,334036.9347755534,2368622.285639433,7.090899355877787,335
278,24260.55430415916,345849.62628168915,2377445.7719383105,6.874218132020906,335
279,49392.508567929675,336018.5238683232,2051321.1641135337,6.104785951971301,335
280,54678.535525401625,294677.0466852506,1026453.5798699883,3.4833170462928025,335
281,52301.300933460756,294951.5977674584,989676.2277124012,3.3553852062623313,335
282,41653.588363199095,302949.1400625103,1010505.6810621727,3.3355621371086652,335
283,37561.72526391401,309904.46505729435,1096746.9981973825,3.5389841769287944,335
284,31997.617340467117,316653.13011461974,1084280.1361413135,3.4241889090084143,335
285,27545.04252594471,321912.42174437444,1126095.23424725,3.49814160057927,335
286,23642.42632237517,321629.2391326997,1152101.4107514594,3.582079209770113,335
287,21160.061221105963,314302.81680147036,994966.3902103496,3.1656298862850765,335
288,19933.26290342723,294918.1203072762,973041.8348934843,3.2993626633712285,335
289,35070.66382434437,288182.1212820241,896413.5226734126,3.11057993009956,335
290,32127.939777815995,282509.5124438935,875111.8810007718,3.0976368669162544,335
291,27038.73625456069,280528.953852899,855572.9385801749,3.049856090893139,335
292,30618.356541962436,272406.70330719673,820200.2357087954,3.0109399869790074,335
293,24353.168459760833,266262.0719270122,848149.1245438369,3.185392190504323,335
294,19363.399869778917,264333.13316166593,836361.1697629876,3.1640421303198423,335
295,26219.318129789757,255341.5510977981,810135.1411019658,3.1727509197735118,335
296,22102.199132204718,245419.65615844232,711565.0053655606,2.8993806629170202,335
297,21624.812095261113,236402.9872142704,626066.9277166103,2.648303793002119,335
298,21678.768500715927,230146.8059580643,557703.5352357067,2.4232512500621155,335
299,16044.438059694177,228957.83916558276,565207.7139528536,2.468610448162334,335
300,18399.159070836235,235978.30696275533,553207.3399440121,2.344314386624114,335
301,18872.353783562015,233696.1646365354,567739.2329030976,2.4293904599849583,335
302,17709.60098478498,253361.43150814553,615257.9032371121,2.428380277040341,335
303,27319.413758952876,266271.38525953004,701038.9628396934,2.6327987220871543,335
304,17075.87033645916,284813.00201466057,788359.8650651217,2.7679911362491576,335
305,15725.069065451838,302621.6566419271,897019.0881124424,2.9641602589394265,335
306,14447.554215253278,312421.9229581059,916627.3669952202,2.9339406092769793,335
307,13084.073862219271,330273.15197987587,944853.9281565198,2.860825721050625,335
308,12354.424486115897,321273.19399810524,897176.565321683,2.792565897442867,335
309,24240.46424666581,316708.67014888866,915797.4018576633,2.891608244975127,335
310,19751.59699813431,325456.5143892412,948237.1470604044,2.913560199708578,335
311,36137.205583355855,327607.0047541746,980517.6704950475,2.992969186451814,335
312,25071.528605433305,329683.011509189,990897.602424343,3.005607106924569,335
313,28304.856110252393,319833.52613675356,960615.2204956093,3.0034850695572235,335
314,23247.35107581942,310255.4444667834,915407.4192471002,2.9504959077199246,335
315,22501.838388884706,290448.9123415244,843606.5743979673,2.9044921104954367,335
316,22898.54062236782,296708.0002745725,828146.9978468586,2.791117856884433,335
317,18718.538727074854,340362.6651574519,3030069.0802403865,8.902471952493928,335
318,13612.764476081307,357879.32932281855,4309628.020055245,12.042126121700933,335
319,12092.097631418086,345308.68884565175,4161821.651319096,12.052467214861345,335
320,10877.565749449333,352491.0842839895,4297346.236378512,12.191361506653518,335
321,10003.004389927502,375156.23996279464,4711974.369024591,12.560031973589897,335
322,19429.90510115983,384333.6607247574,4657628.7277886355,12.118711431638301,335
323,14439.101228731666,397807.5986263127,4752597.816799003,11.946975958252915,335
324,21987.00672453595,385054.39486949134,4787386.0535375085,12.433012367408505,335
325,22651.29826459714,370182.0672148294,4731680.06974547,12.78203481153339,335
326,16302.408135077072,387542.4850369569,4727073.068609695,12.197560915569783,335
327,19177.52348865971,372087.0339318871,4714804.66104237,12.671241486757417,335
328,12372.303539657712,369254.17680039635,4757142.23276767,12.883110149188798,335
329,20549.14993577235,380387.71257021325,4742912.468972287,12.468626909437038,335
330,11742.367932810115,382518.6932746479,4786081.819890595,12.512020730066828,335
331,12535.271122742482,320338.02669774543,1178373.3169689865,3.6785308604051634,335
332,20538.512704345787,311555.99677364266,1124836.3368516965,3.610382558833868,335
333,11791.631855954549,308804.4992267818,1148669.8071180915,3.719731448195277,335
334,20440.36976246758,288114.0050805829,1074205.8369672536,3.728405485414603,335
335,12066.112368197495,254982.2380114544,586579.1152516424,2.3004704948321493,335
336,17946.549998805524,237157.65637483814,577881.6078874214,2.43669808818666,335
337,14595.54444563739,221367.54314887902,573624.2385208308,2.5912752626748823,335
338,43755.81674394059,239686.63635502374,665385.7006570566,2.7760650772012996,335
339,43324.86222702765,262507.1722756728,894091.9969690659,3.405971689147213,335
340,52363.83733823315,288400.07027418585,1061074.6700182839,3.679176184005326,335
341,37532.24769125247,314225.8347025532,1184927.2881154073,3.770941651685082,335
342,31600.776989572503,329869.69408500305,1269822.729988382,3.8494676921158053,335
343,31852.99019828727,333545.8069848699,1265005.161540009,3.7925980031802755,335
344,26648.107717530373,336821.6845220205,1262939.639881973,3.7495793706814258,335
345,20944.850684522615,319530.20995655435,1151585.5283784817,3.60399578035211,335
346,22545.56608471071,323541.0163859118,1188768.5721449354,3.674243795806602,335
347,20614.336387016872,328103.9992072096,1174081.103352127,3.5783809590526086,335
348,18386.91137526779,329080.70623582037,1157702.197187133,3.5179886734456085,335
349,16430.224399043374,335428.21530982247,1163936.139024113,3.4700006913520802,335
350,16938.917678605972,338326.7734724609,1165919.8164397934,3.446135239233919,335
351,14035.056801936507,339785.2316471073,1143589.2755526616,3.365623838355435,335
352,20706.922338994085,315917.405426272,1058375.2101709896,3.3501642897543893,335
353,30552.529123460085,294476.55031205877,849231.4362649056,2.8838677829013566,335
354,21294.119870364015,263967.5432229053,668728.8017930381,2.5333751022121307,335
355,15830.208857478307,232300.66237002827,476660.6896991184,2.05191274461298,335
356,26580.80811834867,212925.78598861722,383330.69926419074,1.8003019102846713,335
357,17830.941099534524,207680.57119296098,355244.2774162958,1.710532070360172,335
358,12945.39940444016,197983.58097476093,344989.0743550519,1.742513559238096,335
359,20077.120808556025,193641.46341549864,335556.07828808465,1.7328730756803923,335
360,36645.13395449529,175840.9743640757,266937.3117531259,1.518060922481137,335
361,27221.92564907177,170720.63741592877,266060.5259467254,1.5584555562459814,335
362,21171.474966226604,158939.65288963885,248076.19828982794,1.5608200583026706,335
363,42847.07294286243,150879.59657320322,222837.75838996173,1.4769244049630748,335
364,31568.09035139469,156198.59052345136,260100.32927402054,1.6651899892461122,335
365,46228.17447199808,158920.72583416733,255592.1246305823,1.6082995046050494,335
366,27306.965157371284,161016.50431678043,262377.16971900547,1.6295048189767798,335
367,36531.23935886447,155126.7109861834,267336.9721422128,1.723345840588384,335
368,26285.975825388403,143060.82488551922,254378.66001292405,1.7781154289894965,335
369,41751.45820953033,141106.14973272974,240874.6006743365,1.7070453777568297,335
370,30106.66282387968,138001.389886131,225961.59954382412,1.6373864040808235,335
371,27206.332696095542,136971.27910610157,240899.47407112014,1.7587590306760255,335
372,39816.61523682626,117912.95618903084,212699.58612876676,1.803869506822997,335
373,56260.44665135142,116208.88024567768,204337.0415464146,1.7583599559208147,335
374,35899.00199881665,109417.13901000383,234334.29424659378,2.1416598566441003,335
375,41701.313697382466,106510.529638785,239716.70858527275,2.250638593181488,335
376,40283.73911056217,110677.3806485403,256161.3056360477,2.3144865205066,335
377,28743.600731830626,110944.64059508572,219397.47589801418,1.9775401021733772,335
378,24146.319760991813,117539.89967545125,221886.68279178767,1.8877562717378331,335
379,25760.390799874196,103971.0408145012,190622.76614625077,1.8334217360229177,335
380,20319.70557051597,107096.21867313836,206853.33283474494,1.9314718614487194,335
381,25238.937197578918,108827.50756064669,215616.87277123544,1.9812718089776895,335
