datetime,Total_MW,Biomass,Coal,Gas,Gas-CC,Hydro,Nuclear,Other,Solar,WSL,Wind
2025-01-01 00:00:00,44755.050626,0.0273,15.0075,2.1627,37.7955,0.0093,11.3625,0.043,0.0,0.0,33.5922
2025-01-01 01:00:00,44065.335353999995,0.0277,13.6095,1.9137,39.0823,0.0094,11.5374,0.074,0.0,0.0,33.7461
2025-01-01 02:00:00,43745.607643,0.0279,13.1409,1.5598,38.4904,0.0307,11.6147,0.1614,0.0,0.0,34.9741
2025-01-01 03:00:00,43660.508761000005,0.028,13.1233,1.8487,38.2536,0.0291,11.6389,0.4827,0.0,0.0,34.5957
2025-01-01 04:00:00,43536.309958,0.0281,13.1714,2.3364,38.2514,0.0095,11.6736,0.2623,0.0,0.0,34.2674
2025-01-01 05:00:00,44290.11236,0.0276,13.8973,2.5454,40.635,0.0117,11.4748,0.1774,0.0,0.0,31.2308
2025-01-01 06:00:00,45097.185757,0.0271,13.9737,2.5322,40.7073,0.1827,11.2719,0.2979,0.0,0.0,31.0073
2025-01-01 07:00:00,46256.415662,0.0264,14.0086,2.5242,41.1787,0.2051,10.9908,2.5623,0.1797,0.0,28.3242
2025-01-01 08:00:00,46839.743261,0.026,13.6579,2.3813,38.387,0.0854,10.8526,0.9618,10.8141,0.0,22.8338
2025-01-01 09:00:00,47336.096614,0.0257,10.7736,1.918,26.9075,0.0467,10.7402,0.0637,32.273,0.0,17.2516
2025-01-01 10:00:00,47745.220516999994,0.0255,9.6779,1.782,22.4195,0.0464,10.6508,0.0184,38.9449,0.0,16.4346
2025-01-01 11:00:00,47193.391787,0.0258,9.8035,1.82,22.7259,0.0456,10.7739,0.077,39.8685,0.0,14.8599
2025-01-01 12:00:00,46018.092798,0.0265,10.278,1.8785,23.993,0.0089,11.0484,0.1072,39.3491,0.0,13.3104
2025-01-01 13:00:00,45310.361734000006,0.0269,10.6225,1.895,23.9069,0.009,11.2212,0.0351,40.2695,0.0,12.0138
2025-01-01 14:00:00,45069.663023,0.0271,10.9242,1.9008,23.6187,0.0091,11.2797,0.0697,41.0018,0.0,11.169
2025-01-01 15:00:00,44417.918851,0.0275,10.698,1.9616,23.422,0.0092,11.4449,0.2066,40.9115,0.0,11.3189
2025-01-01 16:00:00,44522.323377,0.0274,11.1426,2.2126,33.0157,0.0262,11.4181,0.6834,29.6226,0.0,11.8515
2025-01-01 17:00:00,46053.225462,0.0265,17.2737,4.2323,45.1451,0.2464,11.0381,5.501,5.8465,0.0,10.6905
2025-01-01 18:00:00,47721.027713999996,0.0256,20.0737,6.0137,45.1592,0.2954,10.6548,7.9982,0.0164,0.0,9.763
2025-01-01 19:00:00,47830.606503,0.0255,20.9821,6.9706,45.6791,0.2591,10.6304,4.0035,0.0,0.0,11.4496
2025-01-01 20:00:00,48357.85979699999,0.0252,21.0922,7.2845,45.2951,0.1042,10.5149,0.9574,0.0,0.0,14.7264
2025-01-01 21:00:00,48869.840677,0.0249,21.0813,5.8705,44.0092,0.0152,10.4033,0.1714,0.0,0.0,18.4241
2025-01-01 22:00:00,47519.933445999995,0.0257,21.0678,3.6368,40.8649,0.0087,10.6988,0.1694,0.0,0.0,23.5279
2025-01-01 23:00:00,46716.566399999996,0.0261,19.2271,2.56,35.1534,0.0089,10.8831,0.0302,0.0,0.0,32.1112
2025-01-02 00:00:00,45772.682388999994,0.0281,17.0375,3.5125,35.5674,0.0112,11.1127,0.0644,0.0,0.0,32.6661
2025-01-02 01:00:00,45488.457404999994,0.0269,14.0382,2.6077,32.1056,0.0124,11.1816,0.036,0.0,0.0,39.9916
2025-01-02 02:00:00,45568.961571,0.0268,13.6312,2.5626,31.7912,0.0132,11.163,0.0552,0.0,0.0,40.7569
2025-01-02 03:00:00,45422.892040000006,0.0269,13.7068,2.6002,32.0746,0.0123,11.1989,0.1503,0.0,0.0,40.2299
2025-01-02 04:00:00,45691.192109999996,0.0267,13.7715,2.6207,32.5767,0.0097,11.1349,0.1466,0.0,0.0,39.7131
2025-01-02 05:00:00,47088.968477,0.0259,14.5235,2.5493,32.8367,0.0088,10.8031,0.2632,0.0,0.0,38.9895
2025-01-02 06:00:00,49100.06697299999,0.0249,16.3817,2.4838,33.5777,0.1299,10.3628,0.6661,0.0,0.0,36.373
2025-01-02 07:00:00,51167.635094,0.0238,18.5375,2.3824,33.2962,0.1836,9.9417,1.8151,0.0522,0.0,33.7675
2025-01-02 08:00:00,52185.681639,0.0234,17.6764,2.3813,32.1436,0.0492,9.7471,1.1167,5.2733,0.0,31.5891
2025-01-02 09:00:00,52092.550291,0.0234,13.6862,2.3578,28.7544,0.0079,9.763,0.5626,18.9976,0.0,25.8471
2025-01-02 10:00:00,51721.65891699999,0.0236,14.854,2.3308,30.7199,0.008,9.8322,0.4266,23.5821,0.0,18.223
2025-01-02 11:00:00,50246.669729,0.0243,15.7834,2.3218,31.2799,0.0082,10.1235,0.2651,25.4154,0.0,14.7783
2025-01-02 12:00:00,48961.845250000006,0.0251,17.2724,2.3606,32.2277,0.0084,10.3897,0.104,25.4741,0.0,12.138
2025-01-02 13:00:00,48523.103119,0.0244,18.3733,2.4358,33.5436,0.0085,10.4837,0.2585,24.9508,0.0,9.9213
2025-01-02 14:00:00,48450.307394999996,0.0184,18.4636,2.5773,34.9643,0.0089,10.4984,0.2787,25.8061,0.0,7.3844
2025-01-02 15:00:00,48289.946783,0.0197,19.289,3.1136,36.3809,0.0085,10.5336,0.2905,24.7024,0.0,5.6617
2025-01-02 16:00:00,47972.044992,0.0236,18.957,5.035,40.7714,0.0219,10.6027,0.2903,19.1779,0.0,5.1202
2025-01-02 17:00:00,48044.019606,0.0256,21.325,7.2741,46.3435,0.3312,10.5875,4.0392,4.9332,0.0,5.1408
2025-01-02 18:00:00,49524.257168000004,0.0248,21.3585,9.1803,46.5338,0.4472,10.2703,6.4412,0.0167,0.0,5.7271
2025-01-02 19:00:00,49454.080103,0.0281,21.6999,9.3407,47.0859,0.322,10.2845,3.7809,0.0,0.0,7.4578
2025-01-02 20:00:00,49308.82294299999,0.0301,22.2174,8.9205,47.1325,0.1103,10.3151,1.0522,0.0,0.0,10.2219
2025-01-02 21:00:00,48852.943541,0.0303,21.6655,8.1564,45.8136,0.0122,10.4122,0.2394,0.0,0.0,13.6704
2025-01-02 22:00:00,47547.428048999995,0.0312,21.9106,6.8746,45.2396,0.0089,10.6982,0.1673,0.0,0.0,15.0697
2025-01-02 23:00:00,46367.033966,0.032,21.1754,6.5506,44.4133,0.0091,10.9709,0.0223,0.0,0.0,16.8264
2025-01-03 00:00:00,44643.429575,0.0333,19.9633,5.1701,39.6969,0.0118,11.3965,0.1984,0.0,0.0,23.5297
2025-01-03 01:00:00,44619.476231,0.0333,20.8974,5.5103,44.7566,0.0128,11.4032,0.0993,0.0,0.0,17.2871
2025-01-03 02:00:00,44509.300038999994,0.0333,20.5593,5.7072,44.3376,0.0128,11.4307,0.0481,0.0,0.0,17.871
2025-01-03 03:00:00,43712.317654000006,0.034,20.2534,5.8442,45.0176,0.013,11.6396,0.0734,0.0,0.0,17.125
2025-01-03 04:00:00,43608.87942499999,0.034,20.0862,5.83,45.5518,0.0124,11.6667,0.0479,0.0,0.0,16.771
2025-01-03 05:00:00,44642.499086,0.0332,20.0876,5.7822,45.6295,0.18,11.3967,0.0983,0.0,0.0,16.7925
2025-01-03 06:00:00,46694.84942299999,0.0318,20.8606,5.6562,45.7197,0.2025,10.8962,0.4836,0.0,0.0,16.1495
2025-01-03 07:00:00,48403.307573000006,0.0306,21.8282,5.2916,45.033,0.1954,10.5119,2.8712,0.0385,0.0,14.1997
2025-01-03 08:00:00,49229.22226,0.0275,21.716,4.8657,44.6487,0.1923,10.3343,1.8916,4.5716,0.0,11.7523
2025-01-03 09:00:00,49364.268493999996,0.0301,18.08,3.7238,41.9882,0.0559,10.3074,0.4712,18.5617,0.0,6.7817
2025-01-03 10:00:00,48955.83805,0.0303,16.8951,2.8123,39.852,0.0098,10.3906,0.4332,26.0689,0.0,3.5079
2025-01-03 11:00:00,48566.230542000005,0.0305,17.7983,2.8431,36.6929,0.0092,10.4728,0.3285,27.6126,0.0,4.2121
2025-01-03 12:00:00,47924.647334,0.0309,17.7929,2.6941,34.59,0.0087,10.6256,0.1635,28.203,0.0,5.8912
2025-01-03 13:00:00,47358.44895,0.0313,16.1168,2.7087,31.6679,0.0094,10.7507,0.1623,29.4928,0.0,9.0602
2025-01-03 14:00:00,47769.233795,0.0311,15.1491,2.6637,29.635,0.0098,10.6405,0.2383,30.4495,0.0,11.1831
2025-01-03 15:00:00,47310.757068,0.0314,15.0748,2.3094,27.0606,0.0099,10.7491,0.0936,31.558,0.0,13.1132
2025-01-03 16:00:00,46662.262194999996,0.0318,16.4759,2.2347,32.0709,0.0662,10.8921,0.5669,22.7022,0.0,14.9593
2025-01-03 17:00:00,47037.998149,0.0315,20.9717,3.4646,37.5902,0.3628,10.8127,5.6823,5.2929,0.0,15.7913
2025-01-03 18:00:00,48346.449876,0.0307,22.598,3.929,38.2594,0.4523,10.521,5.5523,0.0182,0.0,18.639
2025-01-03 19:00:00,48214.916055,0.0308,23.1503,3.3425,36.1191,0.2062,10.5507,1.7743,0.0,0.0,24.8262
2025-01-03 20:00:00,47607.783449999995,0.0311,21.9806,2.4868,32.5374,0.0648,10.6858,0.1635,0.0,0.0,32.0498
2025-01-03 21:00:00,46960.800588,0.0316,19.0847,2.4437,28.7485,0.0189,10.8341,0.0861,0.0,0.0,38.7525
2025-01-03 22:00:00,45891.840060999995,0.0323,16.8608,2.4926,27.2376,0.0091,11.0868,0.1023,0.0,0.0,42.1784
2025-01-03 23:00:00,44351.941962,0.0335,16.3028,2.4981,25.2243,0.0094,11.4711,0.2097,0.0,0.0,44.251
2025-01-04 00:00:00,42617.070025,0.0349,14.5978,2.1064,22.896,0.0099,11.9336,0.4535,0.0,0.0,47.9678
2025-01-04 01:00:00,41483.5904,0.0358,15.2774,1.6037,24.1058,0.0101,12.2626,0.6528,0.0,0.0,46.0516
2025-01-04 02:00:00,40792.623558,0.0364,15.1291,1.6378,24.3267,0.0127,12.4711,0.4674,0.0,0.0,45.9188
2025-01-04 03:00:00,39842.275031,0.0373,14.7728,1.6981,24.2823,0.0142,12.7686,0.3736,0.0,0.0,46.0531
2025-01-04 04:00:00,39848.010062,0.0373,15.332,1.7146,25.3806,0.0142,12.7663,0.4372,0.0,0.0,44.3178
2025-01-04 05:00:00,40230.979105000006,0.037,15.859,1.7065,25.6822,0.014,12.6466,0.7479,0.0,0.0,43.3069
2025-01-04 06:00:00,41054.284912,0.0362,16.6731,1.6634,25.5751,0.0112,12.3937,0.552,0.0,0.0,43.0953
2025-01-04 07:00:00,42229.176062,0.0352,16.0002,1.6693,24.5503,0.0099,12.0493,1.9986,0.0377,0.0,43.6495
2025-01-04 08:00:00,43444.457514,0.0342,14.8066,1.9729,24.4701,0.0096,11.7136,1.1438,2.3872,0.0,43.462
2025-01-04 09:00:00,45189.589548,0.0328,12.797,2.2629,20.6505,0.0093,11.2583,0.2019,9.9879,0.0,42.7993
2025-01-04 10:00:00,47028.612538999994,0.0315,11.0892,2.2193,18.4571,0.0089,10.8166,0.0875,15.2903,0.0,41.9996
2025-01-04 11:00:00,48438.944999,0.0306,9.3358,2.1596,17.2599,0.0087,10.4913,0.0669,15.1448,0.0,45.5023
2025-01-04 12:00:00,47929.141398,0.0291,9.2745,2.1549,17.3104,0.0088,10.6068,0.1882,12.8052,0.0,47.6223
2025-01-04 13:00:00,47988.320850000004,0.025,9.2781,2.1373,17.2666,0.0087,10.5939,0.2535,12.0691,0.0,48.3678
2025-01-04 14:00:00,47619.348418,0.0309,9.3505,2.1528,17.3676,0.0088,10.6713,0.1717,10.4183,0.0,49.8281
2025-01-04 15:00:00,47238.100697,0.0317,9.4199,2.2185,17.622,0.0089,10.7555,0.2437,8.1744,0.0,51.5256
2025-01-04 16:00:00,46836.510014,0.0319,9.5037,2.2592,18.3594,0.0202,10.8489,0.2184,6.4239,0.0,52.3344
2025-01-04 17:00:00,47405.719607,0.0315,9.4058,2.3337,18.5088,0.1939,10.7227,0.8627,2.9488,0.0,54.9922
2025-01-04 18:00:00,48353.014254,0.0309,9.3642,2.3065,19.3453,0.223,10.5152,1.0768,0.0305,0.0,57.1076
2025-01-04 19:00:00,48299.481564999995,0.031,9.2103,2.3072,19.2617,0.1357,10.5274,0.7012,0.0006,0.0,57.825
2025-01-04 20:00:00,47611.597548000005,0.0314,9.3054,2.3528,18.5426,0.0753,10.6775,0.2508,0.0,0.0,58.7642
2025-01-04 21:00:00,46819.437741,0.0319,9.4733,2.4789,18.6646,0.026,10.8578,0.2263,0.0,0.0,58.2412
2025-01-04 22:00:00,45541.666794000004,0.0328,9.7357,2.598,19.0753,0.0093,11.1616,0.0915,0.0,0.0,57.2958
2025-01-04 23:00:00,44275.952074,0.0338,10.1083,2.8011,19.5103,0.0095,11.4814,0.0629,0.0,0.0,55.9928
2025-01-05 00:00:00,45830.849197,0.0323,11.5406,3.8294,23.5574,0.0092,11.0907,0.2181,0.0,0.0,49.7224
2025-01-05 01:00:00,41628.22919,0.036,10.6568,2.5817,20.6991,0.0129,12.2128,0.1368,0.0,0.0,53.6639
2025-01-05 02:00:00,40774.963919999995,0.0342,10.8648,2.5715,21.1014,0.014,12.4661,0.1742,0.0,0.0,52.7738
2025-01-05 03:00:00,39975.015027999994,0.0337,11.1024,2.6221,21.6121,0.0142,12.715,0.2286,0.0,0.0,51.6717
2025-01-05 04:00:00,39570.895620999996,0.037,11.1935,2.6542,21.7441,0.0144,12.8441,0.2221,0.0,0.0,51.2905
2025-01-05 05:00:00,39589.168288,0.0378,11.2154,2.6503,21.9111,0.0117,12.8402,0.2732,0.0,0.0,51.0603
2025-01-05 06:00:00,40439.596061000004,0.037,11.0316,2.606,21.4939,0.0105,12.5722,0.3418,0.0,0.0,51.907
2025-01-05 07:00:00,41528.254071999996,0.036,10.7361,2.5337,21.2037,0.0102,12.2403,0.5997,0.0303,0.0,52.61
2025-01-05 08:00:00,42957.668764999995,0.0349,10.4065,2.4513,20.9082,0.0098,11.8305,0.8391,2.9553,0.0,50.5644
2025-01-05 09:00:00,44791.301633,0.0334,10.0085,2.3153,20.0638,0.0094,11.3451,0.3058,6.9772,0.0,48.9416
2025-01-05 10:00:00,46141.296206,0.0324,9.8402,2.2241,19.0982,0.0092,11.0136,0.4125,9.8366,0.0,47.5332
2025-01-05 11:00:00,47006.587797,0.0318,9.6921,2.1582,18.9628,0.009,10.8109,0.4497,12.1512,0.0,45.7343
2025-01-05 12:00:00,48131.759447000004,0.0311,9.6378,2.1115,18.6431,0.0093,10.5586,0.2074,14.248,0.0,44.5533
2025-01-05 13:00:00,48646.296506,0.0308,9.5863,2.1739,19.0321,0.0097,10.4465,0.2449,16.0294,0.0,42.4464
2025-01-05 14:00:00,48843.871717999995,0.0306,9.8457,2.2053,19.7053,0.0096,10.4041,0.2803,16.6133,0.0,40.9057
2025-01-05 15:00:00,49277.546396000005,0.0304,10.0121,2.4004,20.6414,0.0095,10.3135,0.1609,15.8022,0.0,40.6298
2025-01-05 16:00:00,49820.171157,0.03,10.0677,2.4739,21.9112,0.0242,10.1998,0.2603,12.6039,0.0,42.429
2025-01-05 17:00:00,51385.495102,0.0291,10.4291,2.7649,24.0703,0.3256,9.8915,1.2994,4.679,0.0,46.511
2025-01-05 18:00:00,54600.309780999996,0.0274,12.8127,3.5692,28.3419,0.3996,9.3098,1.2333,0.0392,0.0,44.2669
2025-01-05 19:00:00,56148.828068,0.0266,13.6946,3.8197,28.4071,0.314,9.0516,0.359,0.0001,0.0,44.3272
2025-01-05 20:00:00,56852.722349,0.0263,13.1121,3.7365,27.9571,0.2613,8.94,0.1731,0.0,0.0,45.7936
2025-01-05 21:00:00,57190.886684000005,0.0261,12.1128,3.6217,28.2324,0.1923,8.8853,0.1934,0.0,0.0,46.7359
2025-01-05 22:00:00,56792.66298,0.0281,12.4973,4.4286,28.9954,0.0479,8.9514,0.2011,0.0,0.0,44.85
2025-01-05 23:00:00,56060.70054499999,0.0472,13.8383,5.6646,30.2516,0.0074,9.0659,0.0411,0.0,0.0,41.0839
2025-01-06 00:00:00,56725.963571,0.0473,15.6088,7.0561,36.1568,0.0226,8.9621,0.2069,0.0,0.0,31.9395
2025-01-06 01:00:00,55353.566659000004,0.0259,14.2524,6.4653,33.0447,0.0092,9.1787,0.5056,0.0,0.0,36.5183
2025-01-06 02:00:00,55507.140637,0.0258,14.9231,7.234,34.9503,0.0101,9.1571,0.1963,0.0,0.0,33.5032
2025-01-06 03:00:00,56208.527042,0.0255,15.9701,7.7534,36.8323,0.01,9.0486,0.1652,0.0,0.0,30.195
2025-01-06 04:00:00,57800.54557200001,0.0248,16.6168,7.6967,37.7043,0.0098,8.8052,0.3542,0.0,0.0,28.7881
2025-01-06 05:00:00,60322.141675,0.0406,17.2779,8.5178,38.704,0.1345,8.4403,0.308,0.0,0.0,26.5769
2025-01-06 06:00:00,64070.64659900001,0.0798,17.0998,9.7746,39.5737,0.1482,7.9466,0.9235,0.0,0.0,24.4538
2025-01-06 07:00:00,67445.844606,0.0932,16.7565,11.4635,38.5994,0.14,7.5491,3.2871,0.1165,0.0,21.9948
2025-01-06 08:00:00,68337.903319,0.0941,15.9781,10.8802,36.9114,0.1373,7.4501,1.7885,8.4577,0.0,18.3026
2025-01-06 09:00:00,67662.77536500001,0.0951,13.2939,6.5409,30.2498,0.0397,7.5262,0.1277,26.373,0.0,15.7537
2025-01-06 10:00:00,65982.368772,0.0976,12.124,5.9901,29.3652,0.0062,7.7191,0.0885,31.8705,0.0,12.7387
2025-01-06 11:00:00,63968.487055,0.1007,11.2214,6.9184,31.5999,0.0064,7.9647,0.1566,32.013,0.0,10.0189
2025-01-06 12:00:00,61430.909284999994,0.1048,11.221,7.4816,32.2318,0.0066,8.294,0.115,31.5188,0.0,9.0264
2025-01-06 13:00:00,59791.69371700001,0.1077,11.338,6.9404,33.1983,0.0068,8.5213,0.0417,31.8165,0.0,8.0294
2025-01-06 14:00:00,58094.894133999995,0.1109,11.5982,6.3322,33.0998,0.007,8.7699,0.1196,32.8565,0.0,7.1058
2025-01-06 15:00:00,56823.487943,0.1132,11.8447,5.9156,33.1149,0.0078,8.9647,0.0916,33.4877,0.0,6.4597
2025-01-06 16:00:00,56745.785515,0.1137,13.061,7.0938,38.4515,0.1493,8.9798,0.4918,25.2719,0.0,6.3872
2025-01-06 17:00:00,58332.03959100001,0.1343,17.207,10.4527,49.7432,0.3118,8.738,1.8935,5.1051,0.0,6.4145
2025-01-06 18:00:00,61617.990706,0.1681,18.5134,13.3968,49.3092,0.3229,8.2711,2.3921,0.0222,0.0,7.6043
2025-01-06 19:00:00,63360.765178999995,0.1143,18.672,13.6225,47.7793,0.2471,8.0434,1.3696,0.0003,0.0,10.1516
2025-01-06 20:00:00,64008.734632,0.1007,18.6178,13.128,47.4238,0.1977,7.9626,0.8385,0.0,0.0,11.7308
2025-01-06 21:00:00,63734.363515,0.101,18.5132,12.8969,47.7883,0.161,7.9961,0.3681,0.0,0.0,12.1754
2025-01-06 22:00:00,62294.862811000006,0.1033,19.0764,11.9389,47.0561,0.0407,8.182,0.0833,0.0,0.0,13.5194
2025-01-06 23:00:00,61213.51037999999,0.1051,19.2759,10.7922,47.0529,0.0071,8.3265,0.076,0.0,0.0,14.3643
2025-01-07 00:00:00,59553.22242699999,0.1081,19.452,9.4144,45.1762,0.1579,8.5628,0.2438,0.0,0.0,16.8848
2025-01-07 01:00:00,59424.191699,0.1083,19.6022,10.0614,47.2296,0.1599,8.579,0.3026,0.0,0.0,13.9571
2025-01-07 02:00:00,59066.591229,0.1091,19.5385,10.2001,47.3095,0.1609,8.6297,0.1246,0.0,0.0,13.9278
2025-01-07 03:00:00,59447.74219900001,0.1084,19.1634,10.5816,48.3617,0.169,8.5744,0.2042,0.0,0.0,12.8373
2025-01-07 04:00:00,60647.39432,0.109,18.9566,10.8502,48.6738,0.1889,8.4057,0.6703,0.0,0.0,12.1455
2025-01-07 05:00:00,63032.215129000004,0.1045,18.1271,11.8886,48.2101,0.1814,8.0877,0.6562,0.0,0.0,12.7443
2025-01-07 06:00:00,66539.44743700001,0.1148,17.1515,13.9792,46.4628,0.2191,7.662,1.6723,0.0003,0.0,12.7379
2025-01-07 07:00:00,68763.874484,0.0941,16.6567,14.1613,44.9615,0.2229,7.4142,3.5108,0.099,0.0,12.8793
2025-01-07 08:00:00,68371.18958,0.0945,16.6242,12.2921,42.8534,0.1609,7.4553,1.76,7.0187,0.0,11.741
2025-01-07 09:00:00,67026.573398,0.0956,15.4237,8.6122,36.3935,0.1406,7.6042,0.3414,21.9754,0.0,9.4134
2025-01-07 10:00:00,64656.231457999995,0.0994,14.1746,6.8872,32.5906,0.1451,7.8837,0.065,29.5152,0.0,8.6391
2025-01-07 11:00:00,61766.949905,0.1038,13.9135,6.7513,31.8278,0.1521,8.2532,0.067,30.6699,0.0,8.2614
2025-01-07 12:00:00,59764.908597999995,0.1075,13.7139,6.752,31.6013,0.0565,8.5309,0.0454,30.4629,0.0,8.7296
2025-01-07 13:00:00,58558.901629,0.1096,12.8083,6.7831,30.7258,0.0272,8.7066,0.0657,30.3861,0.0,10.3877
2025-01-07 14:00:00,57775.433883,0.1112,11.8165,6.6678,29.5297,0.0069,8.8255,0.1007,30.0198,0.0,12.9219
2025-01-07 15:00:00,56631.056765,0.1134,10.1628,6.4519,29.3899,0.0071,9.0042,0.2685,29.0071,0.0,15.5951
2025-01-07 16:00:00,56503.862746,0.1146,10.507,7.1339,32.1448,0.1818,9.0255,0.5166,20.3171,0.0,20.0588
2025-01-07 17:00:00,58738.509667000006,0.1107,15.5653,8.7972,39.3354,0.3193,8.6825,1.5092,4.0218,0.0,21.6586
2025-01-07 18:00:00,62223.882235000005,0.1045,17.7644,9.9179,41.1049,0.326,8.1957,2.0351,0.0237,0.0,20.5279
2025-01-07 19:00:00,63369.194498,0.1022,17.7725,10.0935,40.8545,0.2484,8.0462,0.8851,0.0002,0.0,21.9974
2025-01-07 20:00:00,63586.835993999994,0.1014,17.9597,10.3942,40.2208,0.1897,8.0182,0.3258,0.0,0.0,22.7902
2025-01-07 21:00:00,62933.237725,0.1023,18.109,10.3201,39.7676,0.1602,8.1041,0.0868,0.0,0.0,23.3499
2025-01-07 22:00:00,61220.020560000004,0.1052,18.3638,9.3404,39.4991,0.1619,8.3312,0.0705,0.0,0.0,24.1279
2025-01-07 23:00:00,59390.273921,0.1082,18.5553,8.1428,39.4057,0.1664,8.5886,0.128,0.0,0.0,24.905
2025-01-08 00:00:00,58479.074617000006,0.1103,18.9104,8.9963,41.6117,0.0186,8.7236,0.1488,0.0,0.0,21.4802
2025-01-08 01:00:00,58115.154105,0.1107,18.9776,7.7411,39.9313,0.0156,8.7784,0.309,0.0,0.0,24.1363
2025-01-08 02:00:00,57740.487457999996,0.1114,19.0022,7.8191,39.4816,0.0155,8.8354,0.3759,0.0,0.0,24.359
2025-01-08 03:00:00,58140.081827,0.1106,18.6341,7.8398,39.5205,0.0291,8.7757,0.3965,0.0,0.0,24.6937
2025-01-08 04:00:00,59164.33241899999,0.1088,18.1589,8.0689,39.8743,0.0456,8.6227,0.3541,0.0,0.0,24.7666
2025-01-08 05:00:00,61346.807842999995,0.105,18.0451,9.0011,41.7797,0.1678,8.3166,0.4819,0.0,0.0,22.1028
2025-01-08 06:00:00,65088.825063,0.0986,17.3437,10.9415,42.5266,0.2248,7.8388,1.3183,0.0001,0.0,19.7077
2025-01-08 07:00:00,67554.44821999999,0.095,16.4299,11.926,43.8435,0.2316,7.5521,3.8668,0.0367,0.0,16.0183
2025-01-08 08:00:00,67540.233611,0.0971,16.6453,12.4037,44.0686,0.1776,7.5534,2.1237,3.2526,0.0,13.6781
2025-01-08 09:00:00,67323.765511,0.0909,16.2026,11.3779,41.1688,0.1468,7.5758,0.3895,10.8255,0.0,12.2222
2025-01-08 10:00:00,66155.50157000001,0.0957,16.2067,10.5047,41.1085,0.0491,7.7098,0.2488,14.5331,0.0,9.5436
2025-01-08 11:00:00,64664.068656999996,0.0977,15.9934,9.6881,41.1447,0.0161,7.8887,0.0856,16.5464,0.0,8.5392
2025-01-08 12:00:00,62909.474946999995,0.1004,16.1534,9.4001,40.8384,0.0166,8.1102,0.1282,17.5169,0.0,7.7358
2025-01-08 13:00:00,62108.903652,0.1034,16.3271,9.3612,40.3409,0.019,8.215,0.0995,18.3975,0.0,7.1362
2025-01-08 14:00:00,61087.900161000005,0.1068,16.3462,9.5332,40.9987,0.0329,8.3538,0.155,18.0274,0.0,6.4459
2025-01-08 15:00:00,61220.387539,0.1056,17.2193,9.9402,42.9192,0.0148,8.3347,0.1519,15.4248,0.0,5.8894
2025-01-08 16:00:00,60559.948617,0.1066,17.9856,11.0269,45.963,0.1405,8.4254,0.6534,9.9773,0.0,5.7212
2025-01-08 17:00:00,61471.30605,0.1121,18.0143,13.7417,49.6813,0.2759,8.3008,1.6824,1.9628,0.0,6.2285
2025-01-08 18:00:00,64216.320749,0.1254,17.4224,16.0282,48.6397,0.3104,7.9465,2.8947,0.0026,0.0,6.6301
2025-01-08 19:00:00,65009.943908,0.096,17.3932,16.224,48.4263,0.2491,7.8491,2.1431,0.0001,0.0,7.6192
2025-01-08 20:00:00,64620.71211600001,0.1084,17.4967,16.5234,48.9553,0.204,7.8968,1.5465,0.0,0.0,7.269
2025-01-08 21:00:00,63564.110664,0.1034,17.7806,15.7151,48.9106,0.1828,8.0284,0.3217,0.0,0.0,8.9573
2025-01-08 22:00:00,61814.700358,0.1047,18.2311,14.0935,48.5173,0.1606,8.254,0.1717,0.0,0.0,10.467
2025-01-08 23:00:00,59950.439233,0.1084,18.5589,13.3644,47.0229,0.0539,8.5116,0.0998,0.0,0.0,12.28
2025-01-09 00:00:00,59048.142712999994,0.1096,18.6285,11.1789,45.8431,0.0142,8.6434,0.1755,0.0,0.0,15.4068
2025-01-09 01:00:00,57463.550715,0.1131,18.9831,11.4048,47.3865,0.0162,8.8816,0.1467,0.0,0.0,13.068
2025-01-09 02:00:00,56789.075489,0.1141,19.1738,11.4979,48.2193,0.0164,8.9859,0.184,0.0,0.0,11.8087
2025-01-09 03:00:00,56675.02744800001,0.113,19.145,11.5309,48.6602,0.0302,9.0062,0.1853,0.0,0.0,11.3292
2025-01-09 04:00:00,56801.825259000005,0.1118,19.3661,11.5388,49.4571,0.0488,8.986,0.1553,0.0,0.0,10.336
2025-01-09 05:00:00,57848.687083,0.11,19.603,11.6205,50.1704,0.177,8.8248,0.413,0.0,0.0,9.0813
2025-01-09 06:00:00,60239.533127,0.1109,19.2273,13.5633,51.4162,0.1957,8.474,0.7419,0.0003,0.0,6.2704
2025-01-09 07:00:00,62315.164082,0.1228,18.8527,15.5775,50.6361,0.2322,8.1913,1.5255,0.0103,0.0,4.8516
2025-01-09 08:00:00,63104.587636000004,0.1011,18.6479,15.7943,50.1961,0.2243,8.089,1.3823,0.6718,0.0,4.8932
2025-01-09 09:00:00,64402.78469300001,0.0991,18.3003,15.0699,49.2488,0.1717,7.9251,0.5388,3.1646,0.0,5.4818
2025-01-09 10:00:00,65975.173027,0.0967,17.8545,14.3083,47.5971,0.1526,7.7341,0.1147,5.6215,0.0,6.5205
2025-01-09 11:00:00,66402.52022800001,0.0962,17.6752,13.9155,46.0601,0.1518,7.6861,0.0478,7.1965,0.0,7.1708
2025-01-09 12:00:00,65568.62538499999,0.0975,17.6764,13.105,46.3007,0.1669,7.7846,0.2478,7.6633,0.0,6.9578
2025-01-09 13:00:00,65650.90065299999,0.0974,17.6273,13.9624,46.8018,0.1638,7.7757,0.188,6.4559,0.0,6.9277
