agent,total_reward,mean_reward,std_reward,clip_rate,action_entropy,mean_bid_price,mean_bid_qty_mw
0,73375.4445184148,219.03117766690988,341.863534794274,8.955223880597014e-05,0.719341,25.258202164179103,27.382835820895526
1,89614.5258521473,267.5060473198427,461.44183597941293,8.955223880597014e-05,0.7540506666666666,37.00737383706467,28.1592039800995
