episode,n_steps,mean_clearing_price,std_clearing_price,min_clearing_price,max_clearing_price,mean_demand_mw,mean_rho,agent_0_total_reward,agent_0_mean_reward,agent_0_std_reward,agent_0_clip_rate,agent_0_action_entropy,agent_1_total_reward,agent_1_mean_reward,agent_1_std_reward,agent_1_clip_rate,agent_1_action_entropy
10,335,35.26664382214328,26.419804057029484,-4.6671929639575715,175.7649441972037,57000.1223880597,0.6375438528899311,130219.22885334093,388.7141159801222,558.4582163152154,0.0,3.0162369570497485,142009.67852849947,423.9094881447745,776.3418927670923,0.0,2.8807967994446617
11,335,35.12388969541371,26.17561363424611,-5.69,186.51793325339426,56623.85970149254,0.6407866681183656,124424.82077109713,371.41737543611083,550.084550803598,0.0,3.028789033610389,146754.63505540937,438.07353747883394,777.6511082214674,0.0,2.9010782835802624
12,335,35.885989874866816,26.423854720047032,-5.69,181.61373124234123,56549.149253731346,0.634164434828648,136661.11338751903,407.9436220522956,555.6207421985229,0.0,3.0586243307325125,154398.61890829384,460.89139972625026,780.0448412629123,0.0,2.9072961204114267
13,335,35.91989799252231,26.719228860897324,-1.5910223681292637,177.96858040308138,56243.844776119404,0.6337616420050115,134289.28977241632,400.8635515594517,567.9137493218809,0.0,3.0772368629821485,154065.6841564345,459.89756464607314,800.3132049248704,0.0,2.9262379894893082
14,335,35.19196513784847,26.553939024337616,-5.4179757539299285,181.94304162298394,55934.429850746266,0.6389628172581641,128941.46160871284,384.8998853991428,551.4532612382698,0.0,3.0915444853137672,154595.10805090904,461.4779344803255,774.8512104254595,0.0,2.9377696331207104
15,335,34.55061512100318,27.067292490749868,-3.3995999823739558,179.25226475165996,55549.77611940299,0.6439218819728186,121278.42463663469,362.0251481690588,566.8398147204981,0.0,3.0982623186956104,146099.853368175,436.11896527813434,785.9056416477458,0.0,2.964465466420381
16,335,34.69503862055088,26.536632331696328,-5.04145581200291,182.04368204578728,55254.525373134325,0.6440667204673216,121056.49240330503,361.3626638904628,554.8444705098145,0.0,3.0932676726498403,144880.9060007013,432.4803164200039,775.12939437378,0.0,2.978621795980256
17,335,34.98934297235081,26.12545042680149,-1.9564605162929167,175.0710175088525,55149.03582089552,0.6411435823755312,125736.23950009783,375.33205820924724,562.2540094832807,0.0,3.0890621969969154,146365.09293717466,436.910725185596,771.3878497716267,0.0,2.983002717098572
18,335,35.33901474236851,26.203224112441273,-0.4769866628134469,180.47382411627194,54105.33432835821,0.6401336832723187,127175.92808725909,379.6296360813704,560.8978852428728,0.0,3.073423539294564,146986.10300846017,438.7644865924184,775.3202512373862,0.0,2.9613121563623714
19,335,33.14921210353235,25.95119431530533,-4.447483435481022,187.47328839404992,52476.289552238806,0.6563285724442788,110469.28229524152,329.7590516275866,522.3059857082619,0.0,3.025026385260366,134454.74246916524,401.3574402064634,744.5738603509178,0.0,2.9607681453656722
20,335,30.55720009621113,24.76083547915924,-3.3330328966457765,179.42551110853566,50884.28358208955,0.6772254161023002,99209.86993105244,296.1488654658282,486.67965243352353,0.0,3.0440723391398636,117836.13000172211,351.7496417961854,736.1804867122258,0.0,2.9218680486514303
21,335,24.84368587651066,11.430537850876751,0.14909577849230882,64.05098386304229,49420.95223880597,0.7114777133002167,66832.62744393817,199.50038042966617,267.2034991655956,0.0,3.0156410737804284,72176.80276191546,215.45314257288197,345.44108666145246,0.0,2.900199358370997
22,335,24.0068896699954,11.242557408543787,-4.3792492512282095,65.87948583809708,48578.12537313433,0.7174125828115197,68530.98080439348,204.57009195341337,277.05945289911614,0.0,2.921116401366339,65817.50667385929,196.47016917569937,332.4762274890837,0.0,2.8479615050572655
23,335,23.24716294103142,10.42529839835828,-3.3981394055463188,53.972832419621454,47861.09253731343,0.7238684428710713,57878.571604654586,172.77185553628235,257.4460301141034,0.0,2.9217527178893405,57774.8556914335,172.46225579532387,307.4985218107586,0.0,2.8640457783555395
24,335,22.480457155581952,9.972854031190739,-4.747349542285409,48.54462907531796,47420.24179104478,0.7296221619852739,50818.79541358855,151.69789675698075,231.1612687052364,0.0,2.879170953547857,51917.963661959264,154.97899600584856,286.3534976037237,0.0,2.8444220144312853
25,335,22.525995233622464,10.29989078623054,-3.7547734324430113,51.459585066084784,47380.00597014926,0.7288132941686515,55644.11032970181,166.1018218797069,238.41109637084404,0.0,2.8569509483278197,53270.14521409619,159.01535884804832,276.3414267261914,0.0,2.8493123343972835
26,335,22.510167494234057,9.676654417714108,-5.69,48.91328343327644,47176.49552238806,0.7299289845397681,51547.79675339444,153.8740201593864,236.27878930940722,0.0,2.8460138267791413,52199.170086628525,155.81841816904037,276.3988966035055,0.0,2.838563650418704
27,335,21.645958547013205,9.37951991525053,0.25679066896974323,52.07360644581764,47177.82985074627,0.7359655968475309,50375.08940527953,150.37340120978962,229.154703737707,0.0,2.836662625040846,46384.38641283555,138.4608549636882,260.97543751833945,0.0,2.853322935594564
28,335,21.707970412476065,9.372845010324445,-2.0734878433475874,55.41424613962091,47410.03283582089,0.7355980189979339,47363.15994842165,141.38256701021388,218.74553831786056,0.0,2.79961605950885,42945.12256983997,128.19439573086558,241.55286098454613,0.0,2.84489198735874
29,335,22.145356768324994,10.199501699090188,-4.055285551774299,50.772304717702475,48201.337313432836,0.7314133455428699,53385.200924617486,159.35880873020145,223.3769369367421,0.0,2.8555812231548363,51921.72892887659,154.99023560858683,260.1662958715249,0.0,2.8690397860771277
30,335,22.360177952198832,10.174246033335109,-5.69,50.26911973783945,48886.36716417911,0.7300658661782196,54347.56136005203,162.2315264479165,237.72288899706976,0.0,2.8656071442865048,54172.99458549432,161.71043159849052,273.2741958278029,0.0,2.850823472552822
31,335,23.106371902722756,10.200052734194879,-5.69,49.585118189851265,49088.15223880597,0.7251594831505782,58894.54237923834,175.80460411712937,240.1346725317309,0.0,2.920450901896631,62766.645651643514,187.3631213481896,283.81122023808484,0.0,2.9070120275551714
32,335,22.86393827328511,10.20730437176169,-3.256895444481522,51.033378761747755,49510.68059701493,0.726691869959635,59165.1767585841,176.61246793607194,245.36564546490385,0.0,2.9415457601648316,58610.26874682325,174.95602610992015,285.5118949028985,0.0,2.908930912539147
33,335,22.92843907332127,10.488601669909906,-1.7706489243635195,50.07539182548042,50133.292537313435,0.7257860052176892,59317.07306761798,177.0658897540835,242.96883197062044,0.0,2.9327353758835826,60153.37832897831,179.5623233700845,290.86879655439515,0.0,2.9145585960457008
34,335,23.939749517156223,10.364335584276098,-4.853755234232914,55.468965948943044,50347.05970149254,0.7193898695288731,64086.30531543506,191.30240392667181,246.53579239144,0.0,2.9204120609483035,68375.75193218887,204.1067221856384,300.73041423087597,0.0,2.918838635419557
35,335,23.992780503445516,10.212345001323635,-5.69,51.483050866897415,51809.4,0.7193436107405636,63519.5661898344,189.61064534278924,248.68417081418977,0.0,2.9087641055359845,67176.88090524323,200.5280027022186,301.38080511871004,0.0,2.9351058682109437
36,335,30.25766845733349,41.62120727102383,-5.69,542.83,53650.53731343283,0.6905907731642625,106457.74312487838,317.78430783545787,1101.6061111759118,0.0,2.8900082614593434,122059.23105588455,364.35591359965537,1331.7069997972364,0.0,2.943764323024996
37,335,33.533469332423365,43.251188799304686,-5.69,539.6544534132696,55085.45671641791,0.6655971027275814,129770.01570141161,387.3731811982436,1125.0832568584055,0.0,3.010493178670635,144706.85090950644,431.9607489836013,1383.5517316240393,0.0,2.990249263118784
38,335,35.63668616297105,43.64703889358094,-5.69,536.7034381120571,56169.45671641791,0.6493450252177084,139557.7820515973,416.5903941838726,1117.8795998157996,0.0,3.0833796319625386,168588.24672035855,503.2484976727121,1411.5326292675113,0.0,3.0120212238478454
39,335,36.89223681877785,43.970014100762974,-5.69,542.83,56619.99701492537,0.6401619897845007,142849.36909219535,426.4160271408816,1133.6335710200417,0.0,3.0995604773841228,177429.13945876964,529.639222264984,1429.7713301132173,0.0,3.0129821510395294
40,335,37.32931558687147,44.066035150821826,-1.6480442913842013,541.4563944761434,56608.26865671642,0.6356452704524413,141596.68309848697,422.67666596563276,1136.2887985116683,0.0,3.0944395786498133,186602.6091649835,557.0227139253238,1444.4520790439103,0.0,3.006468989153735
41,335,37.84987913199843,43.680400620526505,-5.69,530.1978366673234,56256.653731343285,0.6312293304018853,150444.73850620168,449.0887716603035,1121.9530876217468,0.0,3.1086817944614844,186729.13802540267,557.4004120161273,1437.7039172372472,0.0,2.9875067376603375
42,335,37.09853689648967,44.09190263481018,-5.070551647074407,539.9841310302952,55835.558208955226,0.6338242483729299,147264.8774784159,439.5966491893012,1132.6920472334014,0.0,3.1053690856748446,188435.46952516818,562.4939388810991,1428.996197470228,0.0,2.9459999833083366
43,335,37.376071018353095,43.86327923881529,-4.969553391193231,542.83,54993.83880597015,0.6339525352378899,147730.12138749583,440.9854369775995,1131.315038628803,0.0,3.082721091001548,184853.0356207571,551.8001063306182,1419.667570588896,0.0,2.926636940641323
44,335,36.86879697718867,43.900169742034215,-4.517297890991897,541.296830279545,54238.53134328358,0.6374047757168598,140392.5069258132,419.0821102263081,1131.0262045722654,0.0,3.0578134366127987,178446.2076737719,532.6752467873788,1426.7501173471699,0.0,2.9375256318659293
45,335,37.77377288671461,44.038638816540036,-3.246250174242939,542.83,53887.54029850746,0.6315052663843006,147894.26275208226,441.47541120024556,1138.5087285973052,0.0,3.0454925187015633,186740.69546635947,557.434911839879,1440.9285778154645,0.0,2.9113661943148252
46,335,37.90959505675573,43.98641584261078,-5.69,538.6929723930078,53436.841791044775,0.6297166543749765,145304.57691733702,433.7450057233941,1129.9704292791391,0.0,3.038380784635878,192687.56223280443,575.1867529337445,1447.2131051100646,0.0,2.916017111364306
47,335,38.63353150360489,44.00370754504805,-5.69,540.3495468800979,52846.18208955224,0.6248866493180508,156353.63704960665,466.7272747749452,1136.744865795914,0.0,3.0442480262680607,195298.16306202818,582.9795912299348,1455.0978863955395,0.0,2.9125162746476265
48,335,38.589390274942836,43.35160376590191,-4.467067052077139,537.3008204589661,52599.75820895522,0.6247452182616088,151068.09117707002,450.9495259017015,1124.4616537177747,0.0,3.051966227935355,195361.29857350088,583.1680554432862,1430.241416147741,0.0,2.9140171086625
49,335,38.84596575687219,43.83828009568112,-2.232470500668388,542.83,50976.31641791045,0.6225770705555722,155732.66456376517,464.87362556347813,1138.4662816953596,0.0,3.0541670002459815,197506.87888973084,589.5727728051667,1444.232423128471,0.0,2.8957668869573916
50,335,32.1058835187391,21.31000558522248,-3.9612568426206485,133.0908606961557,49093.020895522386,0.6539243744068387,106167.5219342605,316.91797592316567,436.4564558609632,0.0,3.0538375939830353,140905.92951240882,420.6147149624144,738.4555311190664,0.0,2.8602861467961676
51,335,29.76222366842297,16.128775955485917,-5.69,112.84514725910466,47516.26567164179,0.6705108763165195,96446.84972357127,287.90104395095904,356.78240386198996,0.0,2.990523598149727,125921.95460905565,375.88643166882287,595.911440219332,0.0,2.8323383673326497
52,335,28.888587407723705,14.954853645896895,-5.69,127.67268685503753,46355.020895522386,0.6794583587938406,96081.42196016797,286.81021480647155,378.67512717574283,0.0,2.963228877848521,119588.5165149839,356.9806463133848,587.6053543367478,0.0,2.862034524820945
53,335,28.027520714070526,15.237058055480109,-5.69,126.73236979052444,45918.13731343284,0.6853046997717499,91768.59474897519,273.93610372828414,396.7878636015057,0.0,2.919955158599992,113437.16419788584,338.61840059070397,582.7741798887927,0.0,2.8591562321363257
54,335,29.408712768142728,17.125084853895387,-5.69,128.73534427929548,45785.35223880597,0.6745690839047795,111388.51988108692,332.503044421155,469.35719953489485,0.0,2.9030502708502137,130646.58481239417,389.98980541013185,669.7986153586988,0.0,2.8317500747341824
55,335,28.404971576142266,17.221703564558084,-5.251870974417342,130.03599584427369,45776.931343283584,0.6819582388907626,99530.91718762112,297.1072154854362,462.9905399846384,0.0,2.9478346319209443,122444.88293846855,365.5071132491599,663.2966359646555,0.0,2.8458523267527447
56,335,29.08002863079063,16.977590187233776,-2.9768013972092175,124.9234739747156,45839.33432835821,0.6774044254569344,100380.98724701056,299.6447380507778,450.95690458136073,0.0,2.9669939736843483,126888.66103767793,378.7721225005311,652.860387031147,0.0,2.8600308469435003
57,335,29.806057157230377,17.136437296304713,-3.8758146276306276,125.9781558116396,46020.346268656715,0.6715841635573833,112430.27532491775,335.61276216393355,457.21011667885216,0.0,2.9858303731936218,136675.42948700086,407.9863566776145,666.1794703428674,0.0,2.8607102559906465
58,335,30.547616118061587,17.682017763716757,-3.4127503727305024,126.40282884890294,46284.08656716418,0.6656451058909686,109776.38476858768,327.6907008017543,468.477260187816,0.0,3.016507670469727,144053.59680667886,430.01073673635483,703.783819668643,0.0,2.8903571683490967
59,335,30.08325331135142,18.63359820500289,-4.534363438740179,128.7893241496076,46437.04179104478,0.6671258136116206,106732.97415653768,318.6058930045901,467.77453729617787,0.0,3.041649116600433,146710.55528876802,437.9419560858747,725.193240363302,0.0,2.90371447116601
60,335,31.124768229652414,19.332191073392785,-4.402524280648717,133.54662441124083,46375.528358208954,0.6598106314037202,115103.4249831846,343.5923133826406,491.383683828254,0.0,3.0119415010441006,162699.49832189846,485.670144244473,771.3773397230618,0.0,2.8771747565075447
61,335,31.51904993834295,21.965079917097324,-2.8059419113237087,166.83432144114565,46326.30447761194,0.6573468517377743,109773.5976294568,327.68238098345313,478.2691645147706,0.0,3.0237005035281737,171051.64654582384,510.6019299875338,866.3258767608743,0.0,2.882937002968447
62,335,31.966602430648262,22.27007628531599,-4.182604036362296,162.16259099446958,46353.45970149254,0.6533210025513201,115241.1065955052,344.0033032701648,496.8984886688107,0.0,2.9801241140883743,181631.24598309555,542.1828238301359,868.4942380769309,0.0,2.857155383759357
63,335,31.510440886831887,22.24221271636652,-5.69,162.28946675164178,46496.12835820895,0.6563706647067166,110402.8522716584,329.56075304972654,482.60041857013937,0.0,2.9904581876296223,180292.68547071383,538.187120808101,873.4930905246455,0.0,2.8763257993298748
64,335,31.625516667338857,22.143950228449164,-5.301751388747696,159.29461650581135,46414.66567164179,0.6558701841207946,109813.23392668569,327.800698288614,478.1266342992307,0.0,2.94978275660561,179209.33949216106,534.9532522154061,864.2260310580818,0.0,2.84941056689328
65,335,31.3928959501438,22.491389370742993,-5.69,164.7124598763967,46349.558208955226,0.6564088603352226,107414.61233779906,320.6406338441763,476.4440486801207,0.0,2.9993916759874555,173158.82802337984,516.8920239503876,865.144777204177,0.0,2.8698326728408117
66,335,29.844979862171773,22.297582173878393,-5.69,165.51300709408468,46184.81194029851,0.6669754226113178,97380.63575669419,290.6884649453558,442.823892320846,0.0,2.9701059597767445,165473.89499551553,493.95192535974786,833.7775217900409,0.0,2.83013458468594
67,335,30.249868838316896,21.449975966126257,-4.180127900176719,159.24139217997293,46202.119402985074,0.6659501439098141,97185.1391120305,290.10489287173283,428.1689409718558,0.0,2.9227112724763358,161445.49809626187,481.9268599888414,815.4102245115364,0.0,2.786093697491845
68,335,28.905379368067027,19.94834726852668,-5.69,161.01789956235373,46272.81791044776,0.6750194226746276,86722.7346305455,258.8738347180463,352.62240885921125,0.0,2.9396883159221785,150589.9349304837,449.5221938223394,754.1537072496327,0.0,2.8216208550182493
69,335,31.11507249757962,23.919178715778525,-3.1615846870220636,216.75025821740235,46516.68059701493,0.6648920419407006,97516.66959157692,291.09453609425947,389.67151734240184,0.0,2.9292521029856897,174690.87883751205,521.4653099627226,956.7245768186165,0.0,2.8314649592432835
70,335,31.88294005014418,24.979340121203855,-5.69,221.2579291449897,46802.99402985074,0.6599104531259669,99650.10991192522,297.4630146624633,393.80585930264414,0.0,2.9367255218710926,184065.80855441873,549.4501747893097,995.2163565429704,0.0,2.8537882002684345
71,335,31.572899094694307,24.257517456338793,-5.69,216.9784482040609,46761.880597014926,0.6640073100585456,92793.69472884196,276.99610366818496,369.67857090104985,0.0,2.9206271246687883,171473.85032541427,511.862239777356,979.6296509762602,0.0,2.846616343871147
72,335,31.464894764408903,24.286713864509913,-5.69,218.29471173955753,46522.21791044776,0.6649149903252121,98564.21467976872,294.2215363575186,372.13880685759545,0.0,2.9181031973387177,176794.73654724206,527.7454822305733,985.08700597701,0.0,2.821591186517415
73,335,30.823791503884053,23.083089432824575,-5.69,212.67666202899002,46625.64179104478,0.6716229015287408,87740.97201020716,261.9133492842005,343.52896264914705,0.0,2.8942075970950683,160488.45908532542,479.0700271203744,945.3378392261835,0.0,2.8059845761245015
74,335,30.942029632188984,22.49491452239083,-4.1798839660931755,220.77564756393232,47094.9223880597,0.6716003645828686,88516.60474187664,264.22867087127355,341.69223038726153,0.0,2.924785111937838,155518.59785505192,464.2346204628416,925.0084225982846,0.0,2.8373514374189575
75,335,30.926744240086425,20.882293115044344,-5.69,214.5760647841534,47375.35820895522,0.6699014510140592,106646.29423528232,318.347146970992,398.7563751603376,0.0,2.897735848445009,154177.46952497552,460.23125231335973,876.5971963996043,0.0,2.848407170187022
76,335,32.44392761350554,20.78518434818108,-2.229831541464934,209.7807302135036,47525.14328358209,0.6603162148258325,113349.94630086937,338.3580486593116,385.32709148127145,0.0,2.9417288898704874,166202.3072398734,496.1262902682788,885.9535811394816,0.0,2.8826337842924876
77,335,33.18540895664562,20.53033699265345,-4.677797581483,210.5406051534136,47901.2776119403,0.6553286697529928,118004.1456490126,352.25118104182866,408.7242434184205,0.0,2.910505581672321,166549.03956105607,497.16131212255544,883.0510338235504,0.0,2.8455757968638533
78,335,34.97256470382175,23.663139584477634,-5.452411037000081,205.70583062828592,48403.17910447761,0.6445258886243481,128329.14094361692,383.0720625182595,457.8827990690484,0.0,2.9190602438385693,193394.77720106358,577.2978423912346,1031.3465331699338,0.0,2.8486035212425795
79,335,36.91154194653074,23.50743883576691,0.296859930820661,207.8597930973651,48892.40597014925,0.6302903441963592,130717.62386860407,390.2018622943405,449.6248467687481,0.0,2.9343674533960074,211943.10574817334,632.6659873079801,1050.7830404883284,0.0,2.865610678961562
80,335,37.47501626476719,23.42033003863728,13.818662132825617,217.96464572119012,49235.44776119403,0.6265863935313312,129470.5972244197,386.4793946997603,439.5088070687626,0.0,2.925818229598878,214719.03519536598,640.9523438667642,1048.7055333611534,0.0,2.8314986420886608
81,335,37.43562981249872,23.116470951939256,1.255379578027779,213.52058245583365,49201.259701492534,0.6260609879921512,132708.86368263923,396.1458617392216,449.3386152239411,0.0,2.911740156872474,219871.75260276458,656.3335898589987,1037.3207824312117,0.0,2.769841830513848
82,335,37.50907545948025,24.045572310083315,-0.40888854907353434,221.44883582718944,49070.96119402985,0.6254214308944668,128602.52932856468,383.8881472494468,448.0097027695719,0.0,2.9377495386212744,219832.93964612624,656.217730286944,1058.206940023424,0.0,2.795841997901957
83,335,36.227228823377686,20.49602680773511,-1.7682237624541903,174.56546323302754,48785.28358208955,0.6294595806404565,125529.28073248717,374.7142708432453,452.3135617640108,0.0,2.960349734470605,203673.51570419036,607.9806438931056,901.3355864849087,0.0,2.8150291870895465
84,335,35.0068085477402,19.834503303168937,-5.4029762216297685,168.6324494085624,48498.8328358209,0.6363696828812784,120796.88937654562,360.5877294822257,447.80832200508314,0.0,2.9661094815082363,198657.73304437747,593.0081583414253,847.8513883741099,0.0,2.836609993757948
85,335,35.45441393135128,20.827606866938865,-2.8403944936105505,171.794485619431,48542.99402985074,0.6329483167747005,122829.775283283,366.6560456217403,459.0049799300762,0.0,2.996583753413865,203276.62383277869,606.7958920381453,894.4323145544724,0.0,2.912707556901121
86,335,34.52033010469929,20.73375411686797,-1.7459542230536873,166.08033570094108,48822.90149253731,0.6405561635676827,113149.35027643679,337.7592545565277,446.8610537471717,0.0,2.9860751044546827,196580.53362891966,586.807563071402,883.7979856837608,0.0,2.8808145465983053
87,335,34.77091103901809,21.620719603624536,-2.5690501608129352,176.9660853855445,48888.844776119404,0.6381225790515288,112704.37190321035,336.4309609051055,449.6567986535596,0.0,2.9693530404580066,199041.17070063832,594.1527483601144,920.0422934722285,0.0,2.8660137448057568
88,335,33.91003010457648,22.056858043230314,-3.005582714625439,176.046578963603,48925.32537313433,0.6427098941432889,109399.27681738375,326.56500542502613,451.2894375746013,0.0,2.9581080379563196,195167.9477812849,582.5908888993579,913.4253194948698,0.0,2.8739504161102043
89,335,32.72812924437887,21.501045390222796,-3.8359824749597724,163.77111656660975,49170.94328358209,0.6513003440216336,95345.43703237594,284.61324487276397,399.3301596999685,0.0,2.9483132098433527,181714.6325145763,542.4317388494816,867.3860182875198,0.0,2.8632729965482726
90,335,32.00229327667861,20.929007858204685,-2.5462720400334558,165.23372259307425,49289.934328358206,0.654898316868519,92346.98773422644,275.66264995291476,395.32315579613436,0.0,2.9636677228405612,178930.7073017651,534.1215143336271,834.5590625529883,0.0,2.8652488173919233
91,335,31.398868070677135,21.370606846495175,-3.0053922285133234,167.9196038012184,49082.24776119403,0.6606248132859227,83264.42074739159,248.55050969370623,366.1139690858637,0.0,2.93992133526704,172728.05332680256,515.606129333739,857.6517681400165,0.0,2.8582752934639486
92,335,28.70833949519792,18.161276719328505,-3.684061289802805,107.7289580273204,49106.53731343283,0.6778877399698563,70038.5565140608,209.07031795242028,300.19313664828667,0.0,2.9082203254021337,148505.67961106135,443.30053615242196,694.2447330283543,0.0,2.8187611889454196
93,335,27.4014400729108,16.640440299034392,-2.3018708429099437,109.70377317060148,49204.15223880597,0.6893608645530434,69394.96470317285,207.14914836768017,294.1721522182809,0.0,2.8740585683397275,124094.50510507805,370.43135852262105,628.9695329103994,0.0,2.7715562106395333
94,335,26.75181552233972,16.873664356024797,-3.366590658700823,100.40598831750951,49384.8328358209,0.6935953171192283,64143.01615773811,191.47169002309883,299.3628542146981,0.0,2.844917462174041,117752.20073516743,351.4991066721416,632.4998246397843,0.0,2.753118024192793
95,335,27.144244285669156,16.605259187165142,-1.471774854605301,104.4229305776961,49590.86865671642,0.6919884383738018,70083.18296643447,209.20353124308798,315.9640571391018,0.0,2.788799197481647,119122.95275843905,355.5909037565345,640.7198496858504,0.0,2.703001208081649
96,335,28.95896647970776,23.186660246741983,-1.6367823442522482,243.51193854556806,49756.0776119403,0.685123925637399,88580.80371886704,264.42030960855834,570.6929041556889,0.0,2.829033120798826,143390.1616287003,428.0303332200009,1010.5312891146061,0.0,2.7423477397936953
97,335,28.43134698719086,22.70638479262528,-0.6806520564955072,234.19546156543467,50252.24776119403,0.6899315461891405,81664.62180433226,243.77499046069332,556.9851874109496,0.0,2.838642431444302,136003.59626979392,405.9808843874446,992.4468473148172,0.0,2.747567637758347
98,335,29.424545658578644,22.656890917131314,-0.61041731952337,232.15735542249607,50728.79104477612,0.6821909742649049,90620.01484942011,270.50750701319436,562.197329623195,0.0,2.82469815434703,147434.9676224978,440.10438096267995,996.1963475889065,0.0,2.751922343386628
99,335,30.27819818267022,22.70900769384594,-1.0564602435817774,241.10492926578374,51030.51641791045,0.6749409861191223,99257.74815797126,296.2917855461829,592.8320449425678,0.0,2.8673592228388447,157325.7243276225,469.6290278436493,997.6909124747972,0.0,2.764853044996454
100,335,30.84018212194904,23.29915864230665,-2.129358272432603,241.14339060340663,51136.116417910445,0.6696428711016127,103577.67725193527,309.18709627443366,609.1225775243863,0.0,2.928792791154812,158959.67307920728,474.5064868036038,1022.0257575938663,0.0,2.835450810199826
101,335,30.97123416475576,23.154917594406783,-4.679794588025553,248.61054578824007,51397.97014925373,0.6694302595272602,100371.39704610527,299.61611058538887,603.738875782831,0.0,2.96272767377441,162445.9917891077,484.91340832569466,1018.3133662193885,0.0,2.85750948802786
102,335,31.4504982623648,22.902525022140612,0.2733107120200362,246.82280905110045,51541.576119402984,0.6672814431453462,106469.14083425948,317.81833084853577,606.2066969135736,0.0,2.969898898426374,167074.3302592282,498.72934405739767,1023.8721498041801,0.0,2.856143034753569
103,335,31.54983791626627,22.360553094696222,1.5746147431277624,239.95896289404743,51698.928358208956,0.6657613984455858,101574.20347019844,303.2065775229804,593.8617152353188,0.0,2.9788947127235117,163286.5416861491,487.4225124959675,994.5047683896148,0.0,2.85354271674674
104,335,31.237632474487263,22.22595147541086,-1.1046862476705108,241.196933962147,52003.388059701494,0.6684550030862568,103345.04478278797,308.4926709933969,590.6963327429968,0.0,2.978427890385596,159571.88220416883,476.3339767288622,999.4410759286852,0.0,2.847924150467547
105,335,31.715750725047847,22.26619015603963,-2.283779397352445,244.58344091300657,52294.477611940296,0.6642115170980025,111529.11056275858,332.9227180977868,614.835632118327,0.0,2.9722670358402397,161652.35825635318,482.54435300403935,996.2648949083366,0.0,2.844674668639095
106,335,32.97808860273258,21.985822298495926,6.61160505601708,236.14013233652204,52261.931343283584,0.6552062838625784,112492.04160019028,335.79713910504563,599.5707482941142,0.0,2.972013300357321,173885.94316359953,519.0625169062672,1005.8388153579357,0.0,2.852808957905206
107,335,34.084307552320766,23.63823002717306,3.0121942702066864,237.2976885353045,52155.90447761194,0.648210920309459,114839.90218898834,342.8056781760846,606.3596039636386,0.0,2.9483508958188898,187860.12320299732,560.7764871731263,1061.97164073774,0.0,2.8471768310061965
