base_profile_id,deviation_profile_id,agent_id,from_policy_id,to_policy_id,from_policy_kind,to_policy_kind,gain_mean,gain_se,gain_lcb,epsilon,decision_rule,is_profitable
a0:learned_agent_0|a1:cost_plus_agent_1,a0:learned_agent_0|a1:learned_agent_1__quantity_up_1,1,cost_plus_agent_1,learned_agent_1__quantity_up_1,baseline,perturbation,-85639.91836705916,144.31036095252628,-85922.76667452611,0.0,conservative,False
a0:learned_agent_0|a1:cost_plus_agent_1,a0:learned_agent_0|a1:learned_agent_1__quantity_down_1,1,cost_plus_agent_1,learned_agent_1__quantity_down_1,baseline,perturbation,-112337.0054549466,133.48355873407866,-112598.63323006539,0.0,conservative,False
a0:learned_agent_0|a1:hist_quantile_agent_1,a0:cost_plus_agent_0|a1:hist_quantile_agent_1,0,learned_agent_0,cost_plus_agent_0,learned,baseline,90912.16595589739,181.5558177873792,90556.31655303412,0.0,conservative,True
a0:learned_agent_0|a1:hist_quantile_agent_1,a0:hist_quantile_agent_0|a1:hist_quantile_agent_1,0,learned_agent_0,hist_quantile_agent_0,learned,baseline,22087.251774680128,147.40338722488866,21798.341135719347,0.0,conservative,True
a0:learned_agent_0|a1:hist_quantile_agent_1,a0:learned_agent_0__price_up_1|a1:hist_quantile_agent_1,0,learned_agent_0,learned_agent_0__price_up_1,learned,perturbation,-12103.517172954693,79.49815086282445,-12259.333548645829,0.0,conservative,False
a0:learned_agent_0|a1:hist_quantile_agent_1,a0:learned_agent_0__price_down_1|a1:hist_quantile_agent_1,0,learned_agent_0,learned_agent_0__price_down_1,learned,perturbation,14439.72528689965,95.30800581705107,14252.92159549823,0.0,conservative,True
a0:learned_agent_0|a1:hist_quantile_agent_1,a0:learned_agent_0__quantity_up_1|a1:hist_quantile_agent_1,0,learned_agent_0,learned_agent_0__quantity_up_1,learned,perturbation,14011.338391255831,13.955283900286814,13983.986034811269,0.0,conservative,True
a0:learned_agent_0|a1:hist_quantile_agent_1,a0:learned_agent_0__quantity_down_1|a1:hist_quantile_agent_1,0,learned_agent_0,learned_agent_0__quantity_down_1,learned,perturbation,-14383.940614884286,13.824927687833592,-14411.03747315244,0.0,conservative,False
a0:learned_agent_0|a1:hist_quantile_agent_1,a0:learned_agent_0|a1:learned_agent_1,1,hist_quantile_agent_1,learned_agent_1,baseline,learned,-30056.762254360947,128.49512585149373,-30308.612701029873,0.0,conservative,False
a0:learned_agent_0|a1:hist_quantile_agent_1,a0:learned_agent_0|a1:cost_plus_agent_1,1,hist_quantile_agent_1,cost_plus_agent_1,baseline,baseline,69081.27748496555,109.52938401434112,68866.59989229744,0.0,conservative,True
